Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Pacific island small states,PSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Post-demographic dividend,PST,401307.695,398023.506,394812.634,390698.136,397177.836,401779.381,407834.778,409149.843,408934.865,404455.336,408236.042,409851.916,406302.192,407279.03,408819.392,413372.063,417874.904,426937.758,434289.16,423457.306,447539.348,461885.41,475577.422,488006.156,511160.44,514431.037,497283.783,517349.473,556621.863,592564.551
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Pre-demographic dividend,PRE,127661.519,99497.334,106889.787,110649.598,114473.309,120846.121,134107.58,150020.837,168178.996,177966.453,189307.966,193340.829,182487.791,179734.701,202771.88,205808.456,209639.844,212228.129,221394.118,223380.614,234149.001,241188.248,226301.359,229268.386,239751.914,255544.943,263279.845,266933.946,270390.485,275005.028
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Small states,SST,18370.045,19673.464,20500.81,20107.561,20087.448,20753.888,22389.941,25688.811,27018.004,27695.338,29232.403,31196.466,31772.627,36534.619,39443.917,41109.328,42636.174,43812.628,45547.511,45258.394,48667.672,49612.419,50285.787,50697.705,52990.087,51522.523,50231.39,48959.968,48550.745,48270.821
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,South Asia,SAS,69627.792,71591.634,70622.976,70873.416,71511.658,74336.973,75592.043,77568.911,77401.58,79241.648,80790.316,82002.05,84037.484,87761.517,91085.95,93873.583,96684.2,100375.316,103449.333,110510.849,113996.766,116383.116,118148.466,119408.916,121849.665,124041.515,125431.265,124143.315,126659.266,127995.217
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,South Asia (IDA & IBRD),TSA,69627.792,71591.634,70622.976,70873.416,71511.658,74336.973,75592.043,77568.911,77401.58,79241.648,80790.316,82002.05,84037.484,87761.517,91085.95,93873.583,96684.2,100375.316,103449.333,110510.849,113996.766,116383.116,118148.466,119408.916,121849.665,124041.515,125431.265,124143.315,126659.266,127995.217
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Sub-Saharan Africa,SSF,125898.621,135461.625,139784.869,142903.271,145621.273,153751.947,167370.377,172857.306,174157.237,174593.267,183071.752,189708.202,185126.052,197347.85,206965.215,212399.08,212824.136,213187.791,216957.249,214673.614,223869.37,223465.755,200706.604,200531.87,207043.136,208254.403,203631.768,207435.832,208487.033,211997.939
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Sub-Saharan Africa (excluding high income),SSA,125898.621,135461.625,139784.869,142903.271,145621.273,153751.947,167370.377,172857.306,174157.237,174593.267,183071.752,189708.202,185126.052,197347.85,206965.215,212399.08,212824.136,213187.791,216957.249,214673.614,223869.37,223465.755,200706.604,200531.87,207043.136,208254.403,203631.768,207435.832,208487.033,211997.939
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Sub-Saharan Africa (IDA & IBRD countries),TSS,125898.621,135461.625,139784.869,142903.271,145621.273,153751.947,167370.377,172857.306,174157.237,174593.267,183071.752,189708.202,185126.052,197347.85,206965.215,212399.08,212824.136,213187.791,216957.249,214673.614,223869.37,223465.755,200706.604,200531.87,207043.136,208254.403,203631.768,207435.832,208487.033,211997.939
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,Upper middle income,UMC,1041061.493,982644.131,938427.082,937805.753,924855.253,951003.803,948351.188,943977.246,963139.755,985201.942,1025193.471,1041580.147,1055060.769,1139175.488,1224288.229,1292197.591,1332791.972,1380501.485,1402913.17,1383164.029,1462980.547,1497958.394,1548498.975,1560444.048,1558771.634,1559502.174,1535748.459,1578471.836,1645889.598,1692072.465
Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,World,WLD,2290870,2269366,2237873,2245943,2244601,2299167,2333045,2352997,2365626,2368183,2451106,2473650,2470362,2602487,2718703,2821976,2894333,2959268,3011414,2956163,3094841,3166134,3223563,3237417,3263026,3251343,3238058,3297331,3397603,3434750
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 05/10/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
